INV,INVOICE,C/CODE,CUSTOMER  NAME,CUSTOMER ADDRESS,ITEM,ITEMS NAME,CTN RATE,QUANTITY,,T/O,NET VALUE
1833,15-Apr-22,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095
1833,15-Apr-22,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,0,1050
1833,15-Apr-22,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1760,DEEN'S MOZARELLA 200GM,26650,0,3,0,1230
1834,15-Apr-22,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,3,0,1305
1834,15-Apr-22,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1760,DEEN'S MOZARELLA 200GM,26650,0,3,0,1230
1834,15-Apr-22,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,0,1050
1835,15-Apr-22,2119,ZARI MART,GULBERG,1758,DEEN'S CHEDDAR 200GM,23725,0,2,0,730
1835,15-Apr-22,2119,ZARI MART,GULBERG,1760,DEEN'S MOZARELLA 200GM,26650,0,3,0,1230
1835,15-Apr-22,2119,ZARI MART,GULBERG,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,4,237,1503
1835,15-Apr-22,2119,ZARI MART,GULBERG,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,0,1050
1836,15-Apr-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1758,DEEN'S CHEDDAR 200GM,23725,0,2,0,730
1836,15-Apr-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820
1837,15-Apr-22,3403,7 SEAZ S S,KHYBER SUPER MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,1,0,365
1837,15-Apr-22,3403,7 SEAZ S S,KHYBER SUPER MARKET,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820
1837,15-Apr-22,3403,7 SEAZ S S,KHYBER SUPER MARKET,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,1,0,435
1837,15-Apr-22,3403,7 SEAZ S S,KHYBER SUPER MARKET,1763,DEEN'S SLICE CHEESE 200GM,28000,0,1,0,350
1838,15-Apr-22,2190,RAFAY FAMILY MART,swati phattak,1772,DEEN SLICE CHEESE 1 KG,15840,0,1,0,990
1839,15-Apr-22,2063,QURESHI G/S,Saddar Cantt Peshawar,1760,DEEN'S MOZARELLA 200GM,26650,0,18,369,7011
1840,15-Apr-22,9024,AL MAIDA 2,PHASE 4,1772,DEEN SLICE CHEESE 1 KG,15840,0,1,30,960
1841,15-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500
1841,15-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,118,2000
1842,16-Apr-22,6544,CHATRAL,CAMPUS,1760,DEEN'S MOZARELLA 200GM,26650,0,6,0,2460
1842,16-Apr-22,6544,CHATRAL,CAMPUS,1763,DEEN'S SLICE CHEESE 200GM,28000,0,2,0,700
1843,16-Apr-22,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1758,DEEN'S CHEDDAR 200GM,23725,0,4,0,1460
1843,16-Apr-22,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1760,DEEN'S MOZARELLA 200GM,26650,0,4,0,1640
1843,16-Apr-22,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,3,0,1305
1844,16-Apr-22,6511,USMAN GENERAL STORE,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,26650,0,4,49,1591
1844,16-Apr-22,6511,USMAN GENERAL STORE,FAQERA ABAD,1763,DEEN'S SLICE CHEESE 200GM,28000,0,6,63,2037
1844,16-Apr-22,6511,USMAN GENERAL STORE,FAQERA ABAD,1772,DEEN SLICE CHEESE 1 KG,15840,0,1,60,930
1845,16-Apr-22,8892,KHYBER BAKERS & SWEETS,HASTHNAGRI,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095
1845,16-Apr-22,8892,KHYBER BAKERS & SWEETS,HASTHNAGRI,1760,DEEN'S MOZARELLA 200GM,26650,0,3,0,1230
1845,16-Apr-22,8892,KHYBER BAKERS & SWEETS,HASTHNAGRI,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,0,1050
1846,16-Apr-22,2085,JAN'S PHARMACY,,1758,DEEN'S CHEDDAR 200GM,23725,0,4,0,1460
1846,16-Apr-22,2085,JAN'S PHARMACY,,1760,DEEN'S MOZARELLA 200GM,26650,0,4,0,1640
1847,16-Apr-22,2274,KHAWAJA GENERAL STORE,ASIA GATE,1760,DEEN'S MOZARELLA 200GM,26650,0,5,102,1948
1847,16-Apr-22,2274,KHAWAJA GENERAL STORE,ASIA GATE,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,5,108,2067
1847,16-Apr-22,2274,KHAWAJA GENERAL STORE,ASIA GATE,1763,DEEN'S SLICE CHEESE 200GM,28000,0,1,17,333
1848,16-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1848,16-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000
1849,18-Apr-22,2069,CHIEF BURGER,UNIVERSITY ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,5,0,7000,72500
1849,18-Apr-22,2069,CHIEF BURGER,UNIVERSITY ROAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,5,0,5900,100000
1850,18-Apr-22,2007,FAISAL STORE,Yousaf Zai Market,1758,DEEN'S CHEDDAR 200GM,23725,0,10,109,3541
1850,18-Apr-22,2007,FAISAL STORE,Yousaf Zai Market,1760,DEEN'S MOZARELLA 200GM,26650,0,10,123,3977
1850,18-Apr-22,2007,FAISAL STORE,Yousaf Zai Market,1763,DEEN'S SLICE CHEESE 200GM,28000,0,10,105,3395
1851,18-Apr-22,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,6,0,2190
1851,18-Apr-22,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820
1851,18-Apr-22,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1763,DEEN'S SLICE CHEESE 200GM,28000,0,4,0,1400
1852,18-Apr-22,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,6,130,2480
1852,18-Apr-22,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1763,DEEN'S SLICE CHEESE 200GM,28000,0,12,210,3990
1853,18-Apr-22,2330,NAWAZ GENERAL STORE,FAQERA ABAD,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095
1853,18-Apr-22,2330,NAWAZ GENERAL STORE,FAQERA ABAD,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,2,0,870
1854,18-Apr-22,2391,SEVEN SUPER STORE,WARSAK ROAD,1758,DEEN'S CHEDDAR 200GM,23725,0,4,0,1460
1854,18-Apr-22,2391,SEVEN SUPER STORE,WARSAK ROAD,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,4,0,1740
1855,18-Apr-22,9927,RIYAN GENERAL STORE,DEFENCE,1758,DEEN'S CHEDDAR 200GM,23725,0,1,0,365
1855,18-Apr-22,9927,RIYAN GENERAL STORE,DEFENCE,1763,DEEN'S SLICE CHEESE 200GM,28000,0,2,0,700
1855,18-Apr-22,9927,RIYAN GENERAL STORE,DEFENCE,1763,DEEN'S SLICE CHEESE 200GM,28000,0,1,0,350
1856,18-Apr-22,9373,BANGASH G/S,DEFENCE,1763,DEEN'S SLICE CHEESE 200GM,28000,0,2,0,700
1857,18-Apr-22,2050,MADINA G/S,Tehkal,1758,DEEN'S CHEDDAR 200GM,23725,0,2,0,730
1857,18-Apr-22,2050,MADINA G/S,Tehkal,1763,DEEN'S SLICE CHEESE 200GM,28000,0,2,0,700
1857,18-Apr-22,2050,MADINA G/S,Tehkal,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,2,0,870
1857,18-Apr-22,2050,MADINA G/S,Tehkal,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1858,18-Apr-22,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500
1858,18-Apr-22,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,264,6090
1859,18-Apr-22,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1859,18-Apr-22,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000
1859,18-Apr-22,9024,AL MAIDA 2,PHASE 4,1772,DEEN SLICE CHEESE 1 KG,15840,0,1,30,960
1860,18-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500
1860,18-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,354,6000
1861,18-Apr-22,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,280,2900
1861,18-Apr-22,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,436,3800
1862,18-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1862,18-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000
1863,19-Apr-22,2117,SHAH SUPER STORE,ZAHID MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,8,0,2920
1863,19-Apr-22,2117,SHAH SUPER STORE,ZAHID MARKET,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,8,0,3480
1863,19-Apr-22,2117,SHAH SUPER STORE,ZAHID MARKET,1763,DEEN'S SLICE CHEESE 200GM,28000,0,8,0,2800
1864,19-Apr-22,2023,ARYANA S/S,Nawab Market,1758,DEEN'S CHEDDAR 200GM,23725,0,6,0,2190
1864,19-Apr-22,2023,ARYANA S/S,Nawab Market,1763,DEEN'S SLICE CHEESE 200GM,28000,0,6,0,2100
1865,19-Apr-22,2206,INSAF SUPER STORE,NAWAB MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,2,0,730
1865,19-Apr-22,2206,INSAF SUPER STORE,NAWAB MARKET,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,0,1050
1866,19-Apr-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1758,DEEN'S CHEDDAR 200GM,23725,0,6,0,2190
1866,19-Apr-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1763,DEEN'S SLICE CHEESE 200GM,28000,0,5,240,1510
1866,19-Apr-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,2,0,870
1867,19-Apr-22,3464,DAY & NIGHT,OLD BARA ROAD,1758,DEEN'S CHEDDAR 200GM,23725,0,6,0,2190
1867,19-Apr-22,3464,DAY & NIGHT,OLD BARA ROAD,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,3,0,1305
1867,19-Apr-22,3464,DAY & NIGHT,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,28000,0,6,0,2100
1869,19-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1869,19-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000
1870,19-Apr-22,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1870,19-Apr-22,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000
1871,20-Apr-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1760,DEEN'S MOZARELLA 200GM,26650,0,6,123,2337
1872,20-Apr-22,2117,SHAH SUPER STORE,ZAHID MARKET,1760,DEEN'S MOZARELLA 200GM,26650,0,8,0,3280
1873,20-Apr-22,2023,ARYANA S/S,Nawab Market,1760,DEEN'S MOZARELLA 200GM,26650,0,6,0,2460
1874,20-Apr-22,2206,INSAF SUPER STORE,NAWAB MARKET,1760,DEEN'S MOZARELLA 200GM,26650,0,4,0,1640
1875,20-Apr-22,2085,JAN'S PHARMACY,,1758,DEEN'S CHEDDAR 200GM,23725,0,1,0,365
1875,20-Apr-22,2085,JAN'S PHARMACY,,1760,DEEN'S MOZARELLA 200GM,26650,0,3,0,1230
1875,20-Apr-22,2085,JAN'S PHARMACY,,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,3,0,1305
1875,20-Apr-22,2085,JAN'S PHARMACY,,1763,DEEN'S SLICE CHEESE 200GM,28000,0,4,0,1400
1876,20-Apr-22,2034,ALYANZ SUPER STORE,Askari 6,1760,DEEN'S MOZARELLA 200GM,26650,0,6,0,2460
1876,20-Apr-22,2034,ALYANZ SUPER STORE,Askari 6,1763,DEEN'S SLICE CHEESE 200GM,28000,0,6,0,2100
1877,20-Apr-22,2171,ASKARI 6,NASIR BAGH ROAD,1760,DEEN'S MOZARELLA 200GM,26650,0,5,102,1948
1877,20-Apr-22,2171,ASKARI 6,NASIR BAGH ROAD,1758,DEEN'S CHEDDAR 200GM,23725,0,5,91,1734
1877,20-Apr-22,2171,ASKARI 6,NASIR BAGH ROAD,1763,DEEN'S SLICE CHEESE 200GM,28000,0,6,105,1995
1878,20-Apr-22,2046,TAJAMUL G/S,University Town,1760,DEEN'S MOZARELLA 200GM,26650,0,6,0,2460
1878,20-Apr-22,2046,TAJAMUL G/S,University Town,1763,DEEN'S SLICE CHEESE 200GM,28000,0,6,0,2100
1879,20-Apr-22,9965,RAINBOW STORE,TOWN,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095
1879,20-Apr-22,9965,RAINBOW STORE,TOWN,1760,DEEN'S MOZARELLA 200GM,26650,0,3,0,1230
1879,20-Apr-22,9965,RAINBOW STORE,TOWN,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,3,0,1305
1879,20-Apr-22,9965,RAINBOW STORE,TOWN,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,0,1050
1880,20-Apr-22,9338,UNITED G/S 0349.5162920,IBRAHIMI MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500
1881,20-Apr-22,2380,NOOR BAKER'S,OLD BARA ROAD,1758,DEEN'S CHEDDAR 200GM,23725,0,4,0,1460
1881,20-Apr-22,2380,NOOR BAKER'S,OLD BARA ROAD,1760,DEEN'S MOZARELLA 200GM,26650,0,4,0,1640
1882,20-Apr-22,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1760,DEEN'S MOZARELLA 200GM,26650,0,24,492,9348
1883,20-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1883,20-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000
1884,20-Apr-22,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,280,2900
1884,20-Apr-22,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,436,3800
1886,21-Apr-22,9336,LALAZAR G/S,LALAZAR MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095
1886,21-Apr-22,9336,LALAZAR G/S,LALAZAR MARKET,1760,DEEN'S MOZARELLA 200GM,26650,0,3,0,1230
1886,21-Apr-22,9336,LALAZAR G/S,LALAZAR MARKET,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,1,0,435
1886,21-Apr-22,9336,LALAZAR G/S,LALAZAR MARKET,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,0,1050
1887,21-Apr-22,2136,MOHMAND G/S,SUPER MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095
1887,21-Apr-22,2136,MOHMAND G/S,SUPER MARKET,1760,DEEN'S MOZARELLA 200GM,26650,0,3,0,1230
1888,21-Apr-22,9266,CONTINANTAL,,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095
1888,21-Apr-22,9266,CONTINANTAL,,1760,DEEN'S MOZARELLA 200GM,26650,0,3,0,1230
1889,21-Apr-22,2027,INSAF SUPER STORE,PDA,1760,DEEN'S MOZARELLA 200GM,26650,0,6,0,2460
1889,21-Apr-22,2027,INSAF SUPER STORE,PDA,1763,DEEN'S SLICE CHEESE 200GM,28000,0,6,0,2100
1890,21-Apr-22,2232,MASOOD  G/S,SITARA MARKET,1759,DEEN'S CHEDDAR 400GM,24300,0,3,105,1920
1890,21-Apr-22,2232,MASOOD  G/S,SITARA MARKET,1761,DEEN'S MOZARELLA 400GM,27540,0,3,105,2190
1890,21-Apr-22,2232,MASOOD  G/S,SITARA MARKET,1772,DEEN SLICE CHEESE 1 KG,15840,0,3,90,2880
1890,21-Apr-22,2232,MASOOD  G/S,SITARA MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500
1890,21-Apr-22,2232,MASOOD  G/S,SITARA MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,88,2030
1891,21-Apr-22,2274,KHAWAJA GENERAL STORE,ASIA GATE,1758,DEEN'S CHEDDAR 200GM,23725,0,5,91,1734
1891,21-Apr-22,2274,KHAWAJA GENERAL STORE,ASIA GATE,1760,DEEN'S MOZARELLA 200GM,26650,0,10,205,3895
1891,21-Apr-22,2274,KHAWAJA GENERAL STORE,ASIA GATE,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,6,130,2480
1891,21-Apr-22,2274,KHAWAJA GENERAL STORE,ASIA GATE,1763,DEEN'S SLICE CHEESE 200GM,28000,0,6,105,1995
1892,21-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1892,21-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000
1893,21-Apr-22,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1893,21-Apr-22,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000
1893,21-Apr-22,9024,AL MAIDA 2,PHASE 4,1772,DEEN SLICE CHEESE 1 KG,15840,0,1,0,990
1894,22-Apr-22,8931,4 SEASON,SADAR,1758,DEEN'S CHEDDAR 200GM,23725,0,4,0,1460
1894,22-Apr-22,8931,4 SEASON,SADAR,1760,DEEN'S MOZARELLA 200GM,26650,0,6,0,2460
1894,22-Apr-22,8931,4 SEASON,SADAR,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,4,0,1740
1894,22-Apr-22,8931,4 SEASON,SADAR,1763,DEEN'S SLICE CHEESE 200GM,28000,0,4,0,1400
1895,22-Apr-22,3464,DAY & NIGHT,OLD BARA ROAD,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095
1895,22-Apr-22,3464,DAY & NIGHT,OLD BARA ROAD,1760,DEEN'S MOZARELLA 200GM,26650,0,6,0,2460
1895,22-Apr-22,3464,DAY & NIGHT,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,0,1050
1896,22-Apr-22,2190,RAFAY FAMILY MART,swati phattak,1772,DEEN SLICE CHEESE 1 KG,15840,0,1,30,960
1897,22-Apr-22,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095
1897,22-Apr-22,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1760,DEEN'S MOZARELLA 200GM,26650,0,3,0,1230
1897,22-Apr-22,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,3,0,1305
1897,22-Apr-22,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,0,1050
1898,22-Apr-22,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,1,0,435
1898,22-Apr-22,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1760,DEEN'S MOZARELLA 200GM,26650,0,10,0,4100
1899,22-Apr-22,2119,ZARI MART,GULBERG,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095
1899,22-Apr-22,2119,ZARI MART,GULBERG,1760,DEEN'S MOZARELLA 200GM,26650,0,3,234,996
1899,22-Apr-22,2119,ZARI MART,GULBERG,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,3,0,1305
1899,22-Apr-22,2119,ZARI MART,GULBERG,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,0,1050
1900,22-Apr-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1758,DEEN'S CHEDDAR 200GM,23725,0,2,0,730
1900,22-Apr-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,1,0,435
1900,22-Apr-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1763,DEEN'S SLICE CHEESE 200GM,28000,0,1,0,350
1901,22-Apr-22,3483,PICK IN SAVE,KHYBER SUPER MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,4,0,1460
1901,22-Apr-22,3483,PICK IN SAVE,KHYBER SUPER MARKET,1760,DEEN'S MOZARELLA 200GM,26650,0,6,0,2460
1901,22-Apr-22,3483,PICK IN SAVE,KHYBER SUPER MARKET,1763,DEEN'S SLICE CHEESE 200GM,28000,0,4,0,1400
1902,22-Apr-22,3403,7 SEAZ S S,KHYBER SUPER MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,1,0,365
1902,22-Apr-22,3403,7 SEAZ S S,KHYBER SUPER MARKET,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820
1902,22-Apr-22,3403,7 SEAZ S S,KHYBER SUPER MARKET,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,1,0,435
1902,22-Apr-22,3403,7 SEAZ S S,KHYBER SUPER MARKET,1763,DEEN'S SLICE CHEESE 200GM,28000,0,1,0,350
1903,22-Apr-22,2063,QURESHI G/S,Saddar Cantt Peshawar,1758,DEEN'S CHEDDAR 200GM,23725,0,6,109,2081
1903,22-Apr-22,2063,QURESHI G/S,Saddar Cantt Peshawar,1760,DEEN'S MOZARELLA 200GM,26650,0,18,369,7011
1904,22-Apr-22,6511,USMAN GENERAL STORE,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,26650,0,6,73,2387
1905,22-Apr-22,8892,KHYBER BAKERS & SWEETS,HASTHNAGRI,1758,DEEN'S CHEDDAR 200GM,23725,0,4,0,1460
1905,22-Apr-22,8892,KHYBER BAKERS & SWEETS,HASTHNAGRI,1760,DEEN'S MOZARELLA 200GM,26650,0,4,0,1640
1906,22-Apr-22,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1906,22-Apr-22,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000
1907,22-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1907,22-Apr-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000
1908,22-Apr-22,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,280,2900
1908,22-Apr-22,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,436,3800
1909,23-Apr-22,6511,USMAN GENERAL STORE,FAQERA ABAD,1758,DEEN'S CHEDDAR 200GM,23725,0,4,0,1460
1909,23-Apr-22,6511,USMAN GENERAL STORE,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,26650,0,4,221,1419
1909,23-Apr-22,6511,USMAN GENERAL STORE,FAQERA ABAD,1761,DEEN'S MOZARELLA 400GM,27540,0,3,0,2295
1909,23-Apr-22,6511,USMAN GENERAL STORE,FAQERA ABAD,1772,DEEN SLICE CHEESE 1 KG,15840,0,2,0,1980
1910,23-Apr-22,6472,JAN BAKER'S,SADAR,1760,DEEN'S MOZARELLA 200GM,26650,0,4,0,1640
1911,23-Apr-22,2077,USAMA STORE,Gul Bahar,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095
1911,23-Apr-22,2077,USAMA STORE,Gul Bahar,1760,DEEN'S MOZARELLA 200GM,26650,0,6,0,2460
1911,23-Apr-22,2077,USAMA STORE,Gul Bahar,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,4,317,1423
1911,23-Apr-22,2077,USAMA STORE,Gul Bahar,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,0,1050
1912,23-Apr-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095
1912,23-Apr-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1760,DEEN'S MOZARELLA 200GM,26650,0,3,0,1230
1912,23-Apr-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,3,0,1305
1912,23-Apr-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,0,1050
1913,23-Apr-22,6544,CHATRAL,CAMPUS,1758,DEEN'S CHEDDAR 200GM,23725,0,6,0,2190
1913,23-Apr-22,6544,CHATRAL,CAMPUS,1760,DEEN'S MOZARELLA 200GM,26650,0,6,0,2460
1913,23-Apr-22,6544,CHATRAL,CAMPUS,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,6,0,2610
1913,23-Apr-22,6544,CHATRAL,CAMPUS,1763,DEEN'S SLICE CHEESE 200GM,28000,0,6,0,2100
1914,23-Apr-22,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1758,DEEN'S CHEDDAR 200GM,23725,0,1,0,365
1914,23-Apr-22,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820
