No,Date,C/code,Customer_name,Customer_address,Item_code,Product_name,Orignal_price,CTN,PCS,Total_discount,Discount_price,PCS_in_CTN,Price_per_PCS,Discount_per_piece,Month,Price Range,Has_Discount
1516,2022-03-14,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590.0,90.0,3,Low,1
1516,2022-03-14,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,354,6000,10,2118.0,118.0,3,Low,1
1517,2022-03-14,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590.0,90.0,3,Low,1
1517,2022-03-14,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000,10,2118.0,118.0,3,Low,1
1518,2022-03-14,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,280,2900,10,1590.0,140.0,3,Low,1
1518,2022-03-14,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,436,3800,10,2118.0,218.0,3,Low,1
1519,2022-03-14,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590.0,90.0,3,Low,1
1519,2022-03-14,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060,10,2118.0,88.0,3,Low,1
1520,2022-03-15,2117,SHAH SUPER STORE,ZAHID MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,5,0,1825,72,329.5138888888889,0.0,3,Low,0
1520,2022-03-15,2117,SHAH SUPER STORE,ZAHID MARKET,1763,DEEN'S SLICE CHEESE 200GM,28000,0,5,0,1750,80,350.0,0.0,3,Low,0
1521,2022-03-15,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,1,21,414,72,392.7083333333333,21.0,3,Low,1
1521,2022-03-15,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1763,DEEN'S SLICE CHEESE 200GM,28000,0,4,70,1330,80,350.0,17.5,3,Low,1
1522,2022-03-15,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,1,0,365,72,329.5138888888889,0.0,3,Low,0
1522,2022-03-15,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820,72,370.1388888888889,0.0,3,Low,0
1522,2022-03-15,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,1,0,435,72,392.7083333333333,0.0,3,Low,0
1522,2022-03-15,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1763,DEEN'S SLICE CHEESE 200GM,28000,0,2,0,700,80,350.0,0.0,3,Low,0
1523,2022-03-15,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095,72,329.5138888888889,0.0,3,Low,0
1524,2022-03-15,2206,INSAF SUPER STORE,NAWAB MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,1,0,365,72,329.5138888888889,0.0,3,Low,0
1524,2022-03-15,2206,INSAF SUPER STORE,NAWAB MARKET,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820,72,370.1388888888889,0.0,3,Low,0
1524,2022-03-15,2206,INSAF SUPER STORE,NAWAB MARKET,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,1,0,435,72,392.7083333333333,0.0,3,Low,0
1525,2022-03-15,2023,ARYANA S/S,Nawab Market,1758,DEEN'S CHEDDAR 200GM,23725,0,6,0,2190,72,329.5138888888889,0.0,3,Low,0
1525,2022-03-15,2023,ARYANA S/S,Nawab Market,1760,DEEN'S MOZARELLA 200GM,26650,0,6,0,2460,72,370.1388888888889,0.0,3,Low,0
1525,2022-03-15,2023,ARYANA S/S,Nawab Market,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,6,0,2610,72,392.7083333333333,0.0,3,Low,0
1525,2022-03-15,2023,ARYANA S/S,Nawab Market,1763,DEEN'S SLICE CHEESE 200GM,28000,0,6,0,2100,80,350.0,0.0,3,Low,0
1526,2022-03-15,2223,KHATTAK STORE,NAWAB MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,1,0,365,72,329.5138888888889,0.0,3,Low,0
1526,2022-03-15,2223,KHATTAK STORE,NAWAB MARKET,1760,DEEN'S MOZARELLA 200GM,26650,0,1,0,410,72,370.1388888888889,0.0,3,Low,0
1526,2022-03-15,2223,KHATTAK STORE,NAWAB MARKET,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,1,0,435,72,392.7083333333333,0.0,3,Low,0
1526,2022-03-15,2223,KHATTAK STORE,NAWAB MARKET,1763,DEEN'S SLICE CHEESE 200GM,28000,0,1,0,350,80,350.0,0.0,3,Low,0
1527,2022-03-15,2014,LALAZAR G/S,Bangash Market,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095,72,329.5138888888889,0.0,3,Low,0
1527,2022-03-15,2014,LALAZAR G/S,Bangash Market,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,2,0,870,72,392.7083333333333,0.0,3,Low,0
1528,2022-03-15,8898,SS SUPER STORE,COL SHER KHAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500,10,1590.0,90.0,3,Low,1
1528,2022-03-15,8898,SS SUPER STORE,COL SHER KHAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,118,2000,10,2118.0,118.0,3,Low,1
1529,2022-03-15,2050,MADINA G/S,Tehkal,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,4,360,6000,10,1590.0,90.0,3,Low,1
1530,2022-03-15,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590.0,90.0,3,Low,1
1530,2022-03-15,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,354,6000,10,2118.0,118.0,3,Low,1
1531,2022-03-15,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590.0,90.0,3,Low,1
1531,2022-03-15,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000,10,2118.0,118.0,3,Low,1
1532,2022-03-15,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,280,2900,10,1590.0,140.0,3,Low,1
1532,2022-03-15,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,436,3800,10,2118.0,218.0,3,Low,1
1533,2022-03-15,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590.0,90.0,3,Low,1
1533,2022-03-15,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060,10,2118.0,88.0,3,Low,1
1534,2022-03-16,2069,CHIEF BURGER,UNIVERSITY ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,4,40,5600,58000,10,1590.0,140.0,3,Medium,1
1534,2022-03-16,2069,CHIEF BURGER,UNIVERSITY ROAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,4,40,5664,96000,10,2118.0,141.6,3,Medium,1
1535,2022-03-16,2085,JAN'S PHARMACY,UNIVERSITY ROAD,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095,72,329.5138888888889,0.0,3,Low,0
1535,2022-03-16,2085,JAN'S PHARMACY,UNIVERSITY ROAD,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820,72,370.1388888888889,0.0,3,Low,0
1535,2022-03-16,2085,JAN'S PHARMACY,UNIVERSITY ROAD,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,3,0,1305,72,392.7083333333333,0.0,3,Low,0
1536,2022-03-16,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1760,DEEN'S MOZARELLA 200GM,26650,0,5,102,1948,72,370.1388888888889,20.4,3,Low,1
1536,2022-03-16,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1758,DEEN'S CHEDDAR 200GM,23725,0,4,73,1387,72,329.5138888888889,18.25,3,Low,1
1537,2022-03-16,2171,ASKARI 6,NASIR BAGH ROAD,1760,DEEN'S MOZARELLA 200GM,26650,0,3,36,1194,72,370.1388888888889,12.0,3,Low,1
1538,2022-03-16,2046,TAJAMUL G/S,University Town,1763,DEEN'S SLICE CHEESE 200GM,28000,0,6,0,2100,80,350.0,0.0,3,Low,0
1539,2022-03-16,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820,72,370.1388888888889,0.0,3,Low,0
1539,2022-03-16,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,28000,0,2,0,700,80,350.0,0.0,3,Low,0
1540,2022-03-16,2380,NOOR BAKER'S,OLD BARA ROAD,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095,72,329.5138888888889,0.0,3,Low,0
1540,2022-03-16,2380,NOOR BAKER'S,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,0,1050,80,350.0,0.0,3,Low,0
1541,2022-03-16,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500,10,1590.0,90.0,3,Low,1
1541,2022-03-16,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,118,2000,10,2118.0,118.0,3,Low,1
1542,2022-03-16,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,280,2900,10,1590.0,140.0,3,Low,1
1542,2022-03-16,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,436,3800,10,2118.0,218.0,3,Low,1
1543,2022-03-16,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590.0,90.0,3,Low,1
1543,2022-03-16,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060,10,2118.0,88.0,3,Low,1
1544,2022-03-17,9336,LALAZAR G/S,LALAZAR MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095,72,329.5138888888889,0.0,3,Low,0
1544,2022-03-17,9336,LALAZAR G/S,LALAZAR MARKET,1760,DEEN'S MOZARELLA 200GM,26650,0,3,0,1230,72,370.1388888888889,0.0,3,Low,0
1544,2022-03-17,9336,LALAZAR G/S,LALAZAR MARKET,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,3,0,1305,72,392.7083333333333,0.0,3,Low,0
1544,2022-03-17,9336,LALAZAR G/S,LALAZAR MARKET,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,0,1050,80,350.0,0.0,3,Low,0
1545,2022-03-17,9964,MEHAK,JAMALUDIN AFGHANI MARKET,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820,72,370.1388888888889,0.0,3,Low,0
1546,2022-03-17,2161,SAMI GENERAL STORE,JAMAL UD DIN MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,2,0,730,72,329.5138888888889,0.0,3,Low,0
1547,2022-03-17,2136,MOHMAND G/S,SUPER MARKET,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,3,0,1305,72,392.7083333333333,0.0,3,Low,0
1548,2022-03-17,8948,SHAMA G/S,HAYATABAD,1760,DEEN'S MOZARELLA 200GM,26650,0,4,0,1640,72,370.1388888888889,0.0,3,Low,0
1549,2022-03-17,2007,FAISAL STORE,Yousaf Zai Market,1760,DEEN'S MOZARELLA 200GM,26650,0,6,73,2387,72,370.1388888888889,12.166666666666666,3,Low,1
1549,2022-03-17,2007,FAISAL STORE,Yousaf Zai Market,1763,DEEN'S SLICE CHEESE 200GM,28000,0,6,63,2037,80,350.0,10.5,3,Low,1
1550,2022-03-17,2009,HIDAYAT G/S,Rohela Market,1758,DEEN'S CHEDDAR 200GM,23725,0,4,0,1460,72,329.5138888888889,0.0,3,Low,0
1550,2022-03-17,2009,HIDAYAT G/S,Rohela Market,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820,72,370.1388888888889,0.0,3,Low,0
1551,2022-03-17,9377,WALL MART S/S,MOHAMMAD ZAI MARKET,1758,DEEN'S CHEDDAR 200GM,23725,0,6,109,2081,72,329.5138888888889,18.166666666666668,3,Low,1
1551,2022-03-17,9377,WALL MART S/S,MOHAMMAD ZAI MARKET,1763,DEEN'S SLICE CHEESE 200GM,28000,0,6,105,1995,80,350.0,17.5,3,Low,1
1552,2022-03-17,2354,HASSAN  GENERAL STORE,SUPER MARKET,1760,DEEN'S MOZARELLA 200GM,26650,0,3,0,1230,72,370.1388888888889,0.0,3,Low,0
1553,2022-03-17,2027,INSAF SUPER STORE,PDA,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820,72,370.1388888888889,0.0,3,Low,0
1553,2022-03-17,2027,INSAF SUPER STORE,PDA,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,4,0,1740,72,392.7083333333333,0.0,3,Low,0
1553,2022-03-17,2027,INSAF SUPER STORE,PDA,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,0,1050,80,350.0,0.0,3,Low,0
1554,2022-03-17,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590.0,90.0,3,Low,1
1554,2022-03-17,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,264,6090,10,2118.0,88.0,3,Low,1
1555,2022-03-17,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590.0,90.0,3,Low,1
1555,2022-03-17,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,354,6000,10,2118.0,118.0,3,Low,1
1556,2022-03-17,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590.0,90.0,3,Low,1
1556,2022-03-17,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000,10,2118.0,118.0,3,Low,1
1557,2022-03-17,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,280,2900,10,1590.0,140.0,3,Low,1
1557,2022-03-17,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,436,3800,10,2118.0,218.0,3,Low,1
1558,2022-03-17,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500,10,1590.0,90.0,3,Low,1
1558,2022-03-17,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,88,2030,10,2118.0,88.0,3,Low,1
1559,2022-03-18,8931,4 SEASON,SADAR,1760,DEEN'S MOZARELLA 200GM,26650,0,6,0,2460,72,370.1388888888889,0.0,3,Low,0
1559,2022-03-18,8931,4 SEASON,SADAR,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,4,0,1740,72,392.7083333333333,0.0,3,Low,0
1559,2022-03-18,8931,4 SEASON,SADAR,1763,DEEN'S SLICE CHEESE 200GM,28000,0,4,0,1400,80,350.0,0.0,3,Low,0
1560,2022-03-18,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1758,DEEN'S CHEDDAR 200GM,23725,0,3,0,1095,72,329.5138888888889,0.0,3,Low,0
1560,2022-03-18,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1760,DEEN'S MOZARELLA 200GM,26650,0,3,0,1230,72,370.1388888888889,0.0,3,Low,0
1560,2022-03-18,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,1,0,435,72,392.7083333333333,0.0,3,Low,0
1560,2022-03-18,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1763,DEEN'S SLICE CHEESE 200GM,28000,0,1,0,350,80,350.0,0.0,3,Low,0
1561,2022-03-18,2190,RAFAY FAMILY MART,swati phattak,1772,DEEN SLICE CHEESE 1 KG,15840,0,1,30,960,16,990.0,30.0,3,Low,1
1562,2022-03-18,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590.0,90.0,3,Low,1
1562,2022-03-18,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,354,6000,10,2118.0,118.0,3,Low,1
1563,2022-03-18,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590.0,90.0,3,Low,1
1563,2022-03-18,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000,10,2118.0,118.0,3,Low,1
1564,2022-03-18,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590.0,90.0,3,Low,1
1564,2022-03-18,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060,10,2118.0,88.0,3,Low,1
1565,2022-03-18,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,280,2900,10,1590.0,140.0,3,Low,1
1565,2022-03-18,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,436,3800,10,2118.0,218.0,3,Low,1
1566,2022-03-18,2287,DANIYAL,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500,10,1590.0,90.0,3,Low,1
1567,2022-03-19,6511,USMAN GENERAL STORE,FAQERA ABAD,1758,DEEN'S CHEDDAR 200GM,23725,0,2,0,730,72,329.5138888888889,0.0,3,Low,0
1567,2022-03-19,6511,USMAN GENERAL STORE,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820,72,370.1388888888889,0.0,3,Low,0
1567,2022-03-19,6511,USMAN GENERAL STORE,FAQERA ABAD,1761,DEEN'S MOZARELLA 400GM,27540,0,2,113,1417,36,765.0,56.5,3,Low,1
1567,2022-03-19,6511,USMAN GENERAL STORE,FAQERA ABAD,1763,DEEN'S SLICE CHEESE 200GM,28000,0,2,0,700,80,350.0,0.0,3,Low,0
1568,2022-03-19,2274,KHAWAJA GENERAL STORE,ASIA GATE,1760,DEEN'S MOZARELLA 200GM,26650,0,3,0,1230,72,370.1388888888889,0.0,3,Low,0
1568,2022-03-19,2274,KHAWAJA GENERAL STORE,ASIA GATE,1763,DEEN'S SLICE CHEESE 200GM,28000,0,3,114,936,80,350.0,38.0,3,Low,1
1569,2022-03-19,6544,CHATRAL,CAMPUS,1758,DEEN'S CHEDDAR 200GM,23725,0,2,0,730,72,329.5138888888889,0.0,3,Low,0
1569,2022-03-19,6544,CHATRAL,CAMPUS,1760,DEEN'S MOZARELLA 200GM,26650,0,4,0,1640,72,370.1388888888889,0.0,3,Low,0
1569,2022-03-19,6544,CHATRAL,CAMPUS,1762,DEEN'S PIZZA CHEESE 200GM,28275,0,2,0,870,72,392.7083333333333,0.0,3,Low,0
1569,2022-03-19,6544,CHATRAL,CAMPUS,1763,DEEN'S SLICE CHEESE 200GM,28000,0,2,0,700,80,350.0,0.0,3,Low,0
1570,2022-03-19,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1758,DEEN'S CHEDDAR 200GM,23725,0,2,0,730,72,329.5138888888889,0.0,3,Low,0
1571,2022-03-19,2323,AZIZ TD,SITARA MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590.0,90.0,3,Low,1
1571,2022-03-19,2323,AZIZ TD,SITARA MARKET,1772,DEEN SLICE CHEESE 1 KG,15840,0,6,180,5760,16,990.0,30.0,3,Low,1
1572,2022-03-19,9030,CAFE 24,RASHAQAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,8,720,12000,10,1590.0,90.0,3,Low,1
1572,2022-03-19,9030,CAFE 24,RASHAQAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,4,352,8120,10,2118.0,88.0,3,Low,1
1573,2022-03-19,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,6,540,9000,10,1590.0,90.0,3,Low,1
1573,2022-03-19,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,6,708,12000,10,2118.0,118.0,3,Low,1
1574,2022-03-19,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590.0,90.0,3,Low,1
1574,2022-03-19,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000,10,2118.0,118.0,3,Low,1
1575,2022-03-19,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,4,360,6000,10,1590.0,90.0,3,Low,1
1575,2022-03-19,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,4,472,8000,10,2118.0,118.0,3,Low,1
1576,2022-03-19,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,4,560,5800,10,1590.0,140.0,3,Low,1
1576,2022-03-19,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,4,872,7600,10,2118.0,218.0,3,Low,1
1577,2022-03-19,2069,CHIEF BURGER,UNIVERSITY ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,5,50,7000,72500,10,1590.0,140.0,3,Medium,1
1577,2022-03-19,2069,CHIEF BURGER,UNIVERSITY ROAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,5,50,5900,100000,10,2118.0,118.0,3,Medium,1
1578,2022-03-19,3449,JAN'S DAILY,TOWN,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,5,50,4500,75000,10,1590.0,90.0,3,Medium,1
1579,2022-03-19,2232,MASOOD  G/S,SITARA MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590.0,90.0,3,Low,1
1579,2022-03-19,2232,MASOOD  G/S,SITARA MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060,10,2118.0,88.0,3,Low,1
1580,2022-03-21,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1758,DEEN'S CHEDDAR 200GM,23725,0,12,219,4161,72,329.5138888888889,18.25,3,Low,1
1580,2022-03-21,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1760,DEEN'S MOZARELLA 200GM,26650,0,12,246,4674,72,370.1388888888889,20.5,3,Low,1
1580,2022-03-21,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1763,DEEN'S SLICE CHEESE 200GM,28000,0,6,105,1995,80,350.0,17.5,3,Low,1
1581,2022-03-21,2330,NAWAZ GENERAL STORE,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820,72,370.1388888888889,0.0,3,Low,0
1581,2022-03-21,2330,NAWAZ GENERAL STORE,FAQERA ABAD,1758,DEEN'S CHEDDAR 200GM,23725,0,2,0,730,72,329.5138888888889,0.0,3,Low,0
1582,2022-03-21,2056,PESHAWRI G/S,Warsak Road,1758,DEEN'S CHEDDAR 200GM,23725,0,2,0,730,72,329.5138888888889,0.0,3,Low,0
1582,2022-03-21,2056,PESHAWRI G/S,Warsak Road,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820,72,370.1388888888889,0.0,3,Low,0
1583,2022-03-21,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500,10,1590.0,90.0,3,Low,1
1584,2022-03-21,2019,MANSOOR G/S,Defence Market,1758,DEEN'S CHEDDAR 200GM,23725,0,2,0,730,72,329.5138888888889,0.0,3,Low,0
1584,2022-03-21,2019,MANSOOR G/S,Defence Market,1760,DEEN'S MOZARELLA 200GM,26650,0,2,0,820,72,370.1388888888889,0.0,3,Low,0
1585,2022-03-21,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590.0,90.0,3,Low,1
1585,2022-03-21,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,354,6000,10,2118.0,118.0,3,Low,1
1586,2022-03-21,9024,AL MAIDA 2,PHASE 4,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590.0,90.0,3,Low,1
1586,2022-03-21,9024,AL MAIDA 2,PHASE 4,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000,10,2118.0,118.0,3,Low,1
1587,2022-03-21,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,280,2900,10,1590.0,140.0,3,Low,1
1587,2022-03-21,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,436,3800,10,2118.0,218.0,3,Low,1
1588,2022-03-21,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590.0,90.0,3,Low,1
1588,2022-03-21,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,236,4000,10,2118.0,118.0,3,Low,1
1589,2022-03-21,2313,YOUNAS GENERAL STORE,GUL BERG 2,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500,10,1590.0,90.0,3,Low,1
1590,2022-03-21,2388,BABA GENERAL STORE,JAVED TOWN,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590.0,90.0,3,Low,1
